"","step","type","amount","nameOrig","oldbalanceOrg","newbalanceOrig","nameDest","oldbalanceDest","newbalanceDest","isFraud","isFlaggedFraud"
"4177403",304,"CASH_OUT",71014,"C2011287076",415,0,"C1065215486",0,71014,0,0
"5081050",355,"PAYMENT",1937.1,"C404416444",0,0,"M1738545293",0,0,0,0
"2135867",184,"PAYMENT",22419.2,"C297686741",276929.22,254510.02,"M1313157015",0,0,0,0
"3084768",235,"CASH_IN",167538.26,"C1004617275",24,167562.26,"C686850684",0,0,0,0
"2860500",227,"CASH_OUT",154551.3,"C555609792",3112,0,"C278977261",29698.5,184249.79,0,0
"791977",40,"CASH_OUT",305734.81,"C1696768369",14034,0,"C1497972051",756479.37,1062214.18,0,0
"764926",38,"CASH_OUT",52386.48,"C1984930884",0,0,"C1439048170",254787.8,307174.29,0,0
"3037627",234,"CASH_OUT",108097.55,"C440333320",0,0,"C1845508399",2122287.61,2230385.16,0,0
"2856472",227,"PAYMENT",22095.58,"C58576383",0,0,"M2011806171",0,0,0,0
"3494847",259,"TRANSFER",441504.85,"C1209266630",0,0,"C1049262801",481183.34,922688.19,0,0
"3033967",234,"PAYMENT",20991.94,"C733575507",21426.51,434.57,"M607469929",0,0,0,0
"4172099",304,"CASH_OUT",230373.46,"C321110919",47111,0,"C1327354864",287367.1,517740.57,0,0
"2570286",207,"CASH_IN",38317.28,"C2125414279",3765625.54,3803942.82,"C850428636",135533.46,97216.19,0,0
"3064865",234,"PAYMENT",3499.11,"C94473741",176349.78,172850.67,"M883201088",0,0,0,0
"5348003",375,"CASH_OUT",70535,"C371051802",0,0,"C327171403",772150.05,842685.05,0,0
"3610387",266,"CASH_OUT",201461.56,"C1151644415",199707.26,0,"C90486891",10634044.38,10835505.93,0,0
"738864",38,"PAYMENT",24944.81,"C1255052809",21145,0,"M1546552367",0,0,0,0
"5095638",355,"CASH_IN",102573.46,"C1863201563",11242,113815.46,"C185955401",227309.58,124736.12,0,0
"29247",8,"CASH_OUT",547158.11,"C2139800358",10196,0,"C1188392295",115024.76,662182.87,0,0
"658097",35,"PAYMENT",1901.79,"C332757969",469337,467435.21,"M1997713589",0,0,0,0
"822158",40,"CASH_OUT",200723.11,"C1451284937",5047,0,"C462340045",0,200723.11,0,0
"3266167",251,"CASH_OUT",60710.58,"C642300280",58103,0,"C2084993809",703190.48,763901.06,0,0
"1945595",177,"TRANSFER",1610193.48,"C1769816663",30738,0,"C943382379",5389084.14,6999277.63,0,0
"1870095",164,"PAYMENT",1784.37,"C1532296852",7064,5279.63,"M1092046752",0,0,0,0
"2141679",184,"PAYMENT",23983.25,"C63174185",59811,35827.75,"M1855784560",0,0,0,0
"824034",41,"TRANSFER",455116.76,"C1134169433",0,0,"C1868292922",822513.77,1277630.53,0,0
"5058538",354,"PAYMENT",4226.69,"C738760119",0,0,"M953690973",0,0,0,0
"6123698",540,"PAYMENT",3740.86,"C570448288",0,0,"M2007436237",0,0,0,0
"3486251",258,"CASH_IN",266602.09,"C1426276176",4835032.13,5101634.22,"C426663838",797022.47,530420.38,0,0
"4999417",353,"CASH_OUT",42727.12,"C1762530205",101056,58328.88,"C111136216",599100.91,641828.03,0,0
"454549",19,"PAYMENT",10440.65,"C1177224291",317,0,"M1258091719",0,0,0,0
"2528563",205,"CASH_IN",1183.56,"C686694334",1053,2236.56,"C912268715",50281.64,18406.24,0,0
"5757249",400,"CASH_IN",302042.05,"C734561621",2643,304685.05,"C357913926",812631.22,510589.17,0,0
"5829598",402,"TRANSFER",1199594.16,"C1510869796",26282,0,"C313074770",0,1199594.16,0,0
"3910417",284,"CASH_OUT",520764.46,"C134371334",0,0,"C1453880046",2309507.83,2830272.29,0,0
"1997158",179,"CASH_OUT",292141.77,"C1658948085",0,0,"C900708076",10014189.63,10306331.4,0,0
"4047104",300,"PAYMENT",14278.48,"C1426184537",183,0,"M251546958",0,0,0,0
"2235902",186,"CASH_OUT",59618.44,"C512217367",111855.39,52236.95,"C1446916964",131011.75,190630.19,0,0
"1360452",138,"PAYMENT",11795.99,"C1178875231",0,0,"M1336849761",0,0,0,0
"4479425",324,"PAYMENT",43269.8,"C1137206400",0,0,"M1057805321",0,0,0,0
"4059308",300,"CASH_OUT",7898.37,"C209730031",297054,289155.63,"C157164363",0,7898.37,0,0
"2164867",184,"CASH_OUT",84063.86,"C2015940863",10695,0,"C2038281466",6778627.42,6862691.29,0,0
"3374554",254,"DEBIT",7468.91,"C235288681",27949,20480.09,"C873492763",169869.93,177338.83,0,0
"4082258",301,"TRANSFER",1380717.75,"C2049148827",65328,0,"C952784436",183159.41,1563877.17,0,0
"2943454",230,"CASH_OUT",122241.13,"C1976631786",10489,0,"C553749912",77892.91,200134.04,0,0
"4489996",324,"CASH_OUT",812316.68,"C1746665082",704623,0,"C640587480",0,812316.68,0,0
"2723065",211,"PAYMENT",101.41,"C613451253",0,0,"M1699848731",0,0,0,0
"3159340",237,"PAYMENT",8399.55,"C1648245936",0,0,"M1140911991",0,0,0,0
"3599409",263,"CASH_IN",84917.17,"C824548747",3685919.16,3770836.33,"C1408381320",134857.49,49940.32,0,0
"3624297",274,"TRANSFER",2363136.29,"C894772700",0,0,"C292894580",8508227.94,10871364.22,0,0
"3250881",251,"PAYMENT",13572.93,"C369231994",105441,91868.07,"M73110371",0,0,0,0
"5551614",383,"PAYMENT",6516.18,"C1163070334",58679,52162.82,"M907062329",0,0,0,0
"2930718",229,"PAYMENT",22643.74,"C2039556414",5350.29,0,"M203374012",0,0,0,0
"1557656",154,"PAYMENT",27512.43,"C354725785",50362,22849.57,"M1876603334",0,0,0,0
"2332351",188,"CASH_OUT",251742.12,"C1184621755",0,0,"C1210512093",4715857.88,4967600,0,0
"3653017",275,"CASH_OUT",377005.68,"C1575913940",31463,0,"C1157389932",4460580.94,4837586.62,0,0
"414252",18,"CASH_IN",190660.83,"C1584278549",4075589.84,4266250.67,"C932168021",1911167.14,1958097.12,0,0
"5127901",356,"PAYMENT",6747.2,"C2037132338",81894.72,75147.52,"M2006124507",0,0,0,0
"5275490",372,"CASH_OUT",124129.53,"C1340112111",20203,0,"C1823643834",247162.45,297260.03,0,0
"765470",39,"PAYMENT",16756.23,"C1868275559",574768.84,558012.61,"M1645439790",0,0,0,0
"6180432",565,"CASH_IN",51992.42,"C1466018354",1578060.34,1630052.77,"C1945580597",10236624.59,10184632.16,0,0
"1500860",143,"CASH_IN",118040.09,"C112657205",10799954.19,10917994.29,"C477598040",266857.63,148817.54,0,0
"1236837",134,"CASH_OUT",294771.59,"C250571309",354,0,"C1508918136",0,294771.59,0,0
"2179685",185,"TRANSFER",3293149.9,"C1276617762",260754,0,"C1677675386",252738.39,3545888.29,0,0
"1183225",132,"PAYMENT",12176.57,"C1915687371",0,0,"M1648752569",0,0,0,0
"5425819",378,"CASH_OUT",259939,"C482627800",0,0,"C2126903159",8882263.95,9142202.95,0,0
"4710795",332,"PAYMENT",9826.45,"C871199011",20519,10692.55,"M754752399",0,0,0,0
"939504",43,"CASH_OUT",229195.36,"C830026280",593,0,"C1965828685",2117889.38,2433468.48,0,0
"5989056",416,"PAYMENT",299.82,"C1586432150",5386.23,5086.4,"M206738777",0,0,0,0
"176802",12,"PAYMENT",6378.33,"C465253911",56294,49915.67,"M1826590488",0,0,0,0
"4598246",328,"TRANSFER",2264733.58,"C186991665",0,0,"C1591900994",3239607.37,5504340.94,0,0
"4013432",299,"PAYMENT",29637.41,"C1995727710",306102,276464.59,"M304270691",0,0,0,0
"148496",12,"PAYMENT",38723.81,"C956295066",0,0,"M1031021757",0,0,0,0
"4476200",324,"CASH_IN",199755.99,"C1940676099",11060,210815.99,"C69976479",75423.59,0,0,0
"4982903",352,"CASH_OUT",100325.86,"C125920021",40046,0,"C1811257091",128446.88,228772.75,0,0
"4760158",334,"CASH_OUT",519801.67,"C1926316929",0,0,"C1104744961",895864.78,1415666.45,0,0
"6002993",428,"CASH_IN",237462.24,"C327125797",75249,312711.24,"C1231540556",9166850.74,8929388.5,0,0
"5554763",383,"PAYMENT",8387.29,"C1546947387",20345,11957.71,"M1029105687",0,0,0,0
"4631322",329,"CASH_OUT",207165.76,"C1574282233",0,0,"C597806621",416117.29,623283.05,0,0
"291890",15,"TRANSFER",600833.2,"C1114025428",548380.76,0,"C1043694287",2563048.65,3163881.85,0,0
"6101211",524,"TRANSFER",56865.83,"C1900254836",10851,0,"C124332630",0,56865.83,0,0
"4641230",330,"PAYMENT",6779.56,"C1349374410",0,0,"M1081502218",0,0,0,0
"610932",34,"TRANSFER",2364169.69,"C446138336",0,0,"C1305830291",4452838.54,6817008.23,0,0
"4475713",324,"CASH_OUT",95299.21,"C984094214",0,0,"C285838421",182531.31,277830.52,0,0
"3186782",240,"PAYMENT",6298.43,"C971482701",0,0,"M198268401",0,0,0,0
"2972251",231,"PAYMENT",40503.72,"C660305591",107704,67200.28,"M467087089",0,0,0,0
"3499596",259,"CASH_OUT",240168.24,"C923235905",0,0,"C1347797051",660426.38,900594.63,0,0
"2531711",205,"PAYMENT",13143.86,"C2133669336",0,0,"M1147903281",0,0,0,0
"592558",33,"CASH_OUT",32698.54,"C368107183",240199,207500.46,"C661322273",671285.75,703984.3,0,0
"5305617",373,"TRANSFER",392613.96,"C1899715879",0,0,"C875509570",479794.01,872407.97,0,0
"4617855",329,"CASH_OUT",246533.04,"C351132640",6005,0,"C640986742",3562890.61,3809423.66,0,0
"1851649",164,"CASH_IN",140205.2,"C1245778743",186198.12,326403.32,"C1989353342",3878946.91,3738741.72,0,0
"680461",36,"CASH_OUT",51602.26,"C604151652",0,0,"C441891660",123088.69,458550.85,0,0
"3863255",283,"PAYMENT",8956.36,"C1173557959",518617.84,509661.48,"M968763071",0,0,0,0
"3226286",250,"PAYMENT",15462.94,"C742930565",678,0,"M823503646",0,0,0,0
"5085179",355,"CASH_IN",170883.91,"C1264893136",5624676.19,5795560.1,"C456035415",10584093.12,10413209.21,0,0
"4047507",300,"CASH_IN",119085.35,"C36570484",1639645.95,1758731.3,"C1583307875",968679.44,849594.09,0,0
"5703898",398,"PAYMENT",36737.35,"C1467863827",2032,0,"M1577674131",0,0,0,0
"4102670",301,"CASH_OUT",122495.17,"C167017899",0,0,"C1788220341",693168.38,815663.55,0,0
"2220487",186,"CASH_IN",541639.34,"C793060622",844962,1386601.34,"C1250871475",1896715.69,1355076.35,0,0
"3671123",276,"PAYMENT",12514.37,"C1891310026",0,0,"M2113539226",0,0,0,0
"2974536",231,"PAYMENT",5013,"C937119806",16994.86,11981.86,"M341152631",0,0,0,0
"2323322",188,"TRANSFER",2088495.2,"C963873186",0,0,"C289064172",2768597.64,4857092.84,0,0
"5919676",404,"CASH_IN",455105.26,"C1930356260",13710041.18,14165146.44,"C2044362373",4395196.33,3940091.07,0,0
"2250595",187,"CASH_OUT",490047.3,"C1042444881",10267,0,"C1102187963",194703.9,684751.19,0,0
"2897798",228,"CASH_IN",261883.88,"C1354788102",5765699.29,6027583.17,"C1557819256",383256.28,121372.41,0,0
"2133830",183,"CASH_IN",287916.82,"C1895502353",4677841.28,4965758.1,"C680680948",7892940.79,7605023.97,0,0
"1051589",95,"DEBIT",8706.66,"C1566687305",42293,33586.34,"C1707877090",532537.35,541244.01,0,0
"1188296",132,"PAYMENT",46962.6,"C2146582479",159256.38,112293.77,"M1334646767",0,0,0,0
"6227404",592,"CASH_OUT",204824.34,"C1871357276",0,0,"C1006892110",344080.26,548904.61,0,0
"3973995",297,"PAYMENT",70131.5,"C786951025",21623,0,"M1316470131",0,0,0,0
"5164367",358,"CASH_IN",67174.2,"C2122077067",11095,78269.2,"C760606053",3386229.9,3319055.7,0,0
"2179967",185,"CASH_IN",71110.75,"C384200804",495106.08,566216.82,"C800908529",287487.1,216376.35,0,0
"2357445",190,"PAYMENT",6259.35,"C1510385300",11543,5283.65,"M901912472",0,0,0,0
"2679745",210,"TRANSFER",1850681.65,"C1542416985",0,0,"C455672855",4885825.62,6736507.26,0,0
"1758567",161,"PAYMENT",15415.87,"C82944319",0,0,"M1065606971",0,0,0,0
"4481878",324,"DEBIT",4493.21,"C847952121",48410,43916.79,"C1241605303",4039289.68,4043782.89,0,0
"5758195",400,"CASH_OUT",184125.13,"C1343857037",0,0,"C1068201142",2793698.46,2977823.59,0,0
"5065323",354,"CASH_OUT",441755.77,"C1902927866",0,0,"C1242090949",9284968.95,9726724.73,0,0
"1928681",168,"PAYMENT",1807.94,"C608208248",102860,101052.06,"M1134767945",0,0,0,0
"3068271",235,"CASH_OUT",74670.06,"C2135498747",30045,0,"C1786494885",930862.31,1005532.37,0,0
"4729038",332,"TRANSFER",2554650,"C108100482",0,0,"C2052620729",4103180,6657830,0,0
"4385795",312,"PAYMENT",11717.95,"C990199877",28641.35,16923.4,"M994881790",0,0,0,0
"6049734",493,"CASH_IN",83463.14,"C775232262",1673483,1756946,"C194216627",271523.2,188060,0,0
"1616469",156,"CASH_IN",6114.69,"C1704985815",674066.6,680181.3,"C1012338469",10481,279332.9,0,0
"1619589",157,"PAYMENT",26752.28,"C1074883094",184983.5,158231.2,"M1673770042",0,0,0,0
"644512",35,"CASH_OUT",167262.9,"C1969194883",0,0,"C2042810827",246670.5,413933.3,0,0
"4219323",305,"TRANSFER",425543.8,"C1036382335",479231.1,53687.35,"C1199333135",1451778,1877322,0,0
"3801019",281,"CASH_OUT",193470.3,"C2127484420",0,0,"C1851962616",543704.1,737174.4,0,0
"2629919",209,"CASH_OUT",144229.5,"C1494844723",2529,0,"C302941568",0,144229.5,0,0
"703152",37,"CASH_OUT",24686.79,"C762801314",151928,127241.2,"C552037120",0,24686.79,0,0
"2359548",190,"PAYMENT",659.72,"C1264390579",0,0,"M486594419",0,0,0,0
"1640591",157,"CASH_OUT",354708.3,"C469475427",24366,0,"C574145002",68257.71,422966,0,0
"5369566",376,"PAYMENT",11805.64,"C1247968506",19642,7836.36,"M1457779219",0,0,0,0
"3905302",284,"CASH_OUT",190165.9,"C1251799475",59900.81,0,"C517451309",723201.9,913367.8,0,0
"4228085",306,"PAYMENT",8511.12,"C1314999158",0,0,"M1390713708",0,0,0,0
"775297",39,"TRANSFER",329578.8,"C963865170",0,0,"C1293349647",432713,762291.8,0,0
"3431282",256,"CASH_IN",22638.43,"C1830620758",9884472,9907110,"C2127090948",109534,86895.54,0,0
"5764679",400,"PAYMENT",11566.05,"C189336230",268968,257402,"M264580796",0,0,0,0
"2749257",212,"PAYMENT",861.26,"C314998992",5846,4984.74,"M1649495503",0,0,0,0
"263867",15,"CASH_IN",177502.7,"C1399537587",5893,183395.7,"C1755666063",464600.5,287097.8,0,0
"3237797",250,"CASH_OUT",136275.9,"C480750192",0,0,"C1709993709",162238.6,298514.5,0,0
"4037111",299,"CASH_IN",140056.4,"C1008644702",1536981,1677038,"C1891178475",669116.9,529060.5,0,0
"1401571",139,"CASH_OUT",16995.69,"C1227104551",0,0,"C2079288041",105520.1,122515.8,0,0
"400189",18,"PAYMENT",10480.41,"C369628859",49855.33,39374.92,"M1184254687",0,0,0,0
"715584",37,"CASH_IN",11439.64,"C997302324",4619050,4630489,"C1134701218",6549124,6329212,0,0
"2876494",227,"CASH_IN",175947.5,"C1256310981",13524696,13700643,"C689940682",285462.2,109514.8,0,0
"3724691",278,"CASH_OUT",181416.1,"C1507514106",11240,0,"C1326679974",295052,476468.1,0,0
"2685297",210,"CASH_OUT",150346,"C193892012",120669,0,"C267715042",321934.3,479734.1,0,0
"85011",10,"PAYMENT",15599.07,"C879110210",0,0,"M1569123792",0,0,0,0
"1450056",140,"CASH_IN",233300.8,"C1196815363",3100639,3333940,"C1595052211",4221007,3987706,0,0
"3512849",259,"CASH_IN",132197.1,"C1906007447",2495464,2627661,"C1226573942",4273823,4141626,0,0
"9592",7,"PAYMENT",9208.1,"C1942877689",539899,530690.9,"M2103548875",0,0,0,0
"3340343",253,"CASH_OUT",513198.9,"C940816535",0,0,"C1714840348",892917.9,1406117,0,0
"1836748",163,"TRANSFER",514678.1,"C1076818649",0,0,"C289581196",4723693,5238371,0,0
"4732777",332,"PAYMENT",426.39,"C1210898473",0,0,"M1150725774",0,0,0,0
"4642871",330,"CASH_OUT",273491.8,"C1986371660",94873,0,"C1643572101",2420753,2694245,0,0
"2987435",231,"TRANSFER",975194.2,"C1527617904",4084,0,"C1793622160",0,975194.2,0,0
"4019861",299,"PAYMENT",14314.34,"C811306211",41685,27370.66,"M1345977906",0,0,0,0
"3134494",236,"PAYMENT",7985.58,"C1230747313",433721,425735.4,"M916071289",0,0,0,0
"1043952",94,"PAYMENT",7537.59,"C334560099",0,0,"M735972668",0,0,0,0
"285509",15,"CASH_OUT",405616.5,"C1250099511",11310,0,"C97406924",0,405616.5,0,0
"5185791",360,"CASH_OUT",224787.4,"C690095176",0,0,"C881370034",1145361,1370149,0,0
"1705811",160,"PAYMENT",19983.92,"C1993707905",135123,115139.1,"M865721665",0,0,0,0
"6354182",709,"PAYMENT",17925,"C777474363",17053,0,"M674502770",0,0,0,0
"799852",40,"CASH_IN",192339.4,"C1882795272",8683294,8875633,"C1212948054",267388.8,75049.41,0,0
"5109074",355,"CASH_OUT",273942.8,"C1609799936",0,0,"C52430588",664644.5,938587.3,0,0
"5677705",397,"CASH_IN",77795.33,"C2055655888",30552020,30629815,"C1702740191",340456.8,262661.5,0,0
"3698941",277,"PAYMENT",83738.75,"C1194136373",248802.1,165063.3,"M349831739",0,0,0,0
"2291897",187,"PAYMENT",4931.99,"C883333237",0,0,"M1802096515",0,0,0,0
"5968202",406,"CASH_OUT",54108.66,"C220662600",50725,0,"C1768288475",1366779,1420888,0,0
"6124480",540,"CASH_OUT",139963.3,"C1003188557",20135,0,"C1284974309",0,139963.3,0,0
"2965036",231,"TRANSFER",886302.1,"C1524617177",560,0,"C1350354405",2126032,3012334,0,0
"2862438",227,"CASH_OUT",216463.9,"C1631809145",0,0,"C1355706409",1044325,1260789,0,0
"5552134",383,"CASH_IN",23914.72,"C1012784915",5223867,5247781,"C1338933528",393095.2,369180.5,0,0
"980856",44,"CASH_OUT",164647.1,"C128894068",225075.2,60428.1,"C788446089",341530.8,506177.8,0,0
"4399668",321,"CASH_OUT",73537.67,"C1796701998",0,0,"C2083565143",2542619,2616157,0,0
"6324914",688,"PAYMENT",1594.41,"C1255110572",30730,29135.59,"M2070001761",0,0,0,0
"5962628",406,"CASH_OUT",338557.8,"C1132043076",0,0,"C235766501",644754.9,983312.7,0,0
"1528134",153,"TRANSFER",2064304,"C770435056",4,0,"C436153761",50442.81,2114747,0,0
"2960596",230,"PAYMENT",1435.85,"C1765359067",346003.8,344568,"M1156087624",0,0,0,0
"2868400",227,"CASH_IN",314792.4,"C689493535",167016,481808.4,"C1290122667",153691.9,0,0,0
"2289677",187,"PAYMENT",957.94,"C1960392928",0,0,"M636656107",0,0,0,0
"2594938",207,"TRANSFER",76430.26,"C188165599",0,0,"C855606262",944906.9,1021337,0,0
"4333175",308,"CASH_OUT",21132.09,"C1447585513",0,0,"C820028123",112633.5,133765.5,0,0
"223663",14,"CASH_IN",222561.9,"C487804946",3411445,3634007,"C2006594920",918326.4,695764.6,0,0
"3315808",252,"PAYMENT",29248.02,"C1635976624",0,0,"M1481119809",0,0,0,0
"2367777",191,"CASH_OUT",434075.1,"C1403706068",867.05,0,"C451836061",664548.7,1098624,0,0
"5469936",379,"CASH_OUT",111239.5,"C423010081",7080,0,"C88764166",8415948,8527187,0,0
"5861642",403,"PAYMENT",23041.8,"C1475562616",0,0,"M954964383",0,0,0,0
"5405176",377,"PAYMENT",8802.49,"C165429076",0,0,"M1848263690",0,0,0,0
"1735936",161,"PAYMENT",27903.46,"C1193810892",0,0,"M1717052566",0,0,0,0
"373473",17,"PAYMENT",13789.26,"C519388889",0,0,"M1577549626",0,0,0,0
"5481335",379,"TRANSFER",182442.7,"C342471553",431086.8,248644,"C1937329640",921116.9,1103560,0,0
"5816595",401,"CASH_OUT",403258.6,"C2141683",0,0,"C2003331471",2123908,2527167,0,0
"6342605",692,"PAYMENT",7384.78,"C567728291",0,0,"M483192016",0,0,0,0
"5557976",383,"PAYMENT",2022,"C949300750",0,0,"M1510040492",0,0,0,0
"2020495",180,"CASH_OUT",29585.41,"C981986057",19946,0,"C1051644323",847934.5,877519.9,0,0
"3390085",255,"PAYMENT",3321.18,"C1351148782",0,0,"M512341718",0,0,0,0
"6165569",550,"PAYMENT",18585.94,"C880697550",268,0,"M779279899",0,0,0,0
"756876",38,"CASH_OUT",596225,"C1214644195",31090,0,"C1667354472",782433,1571045,0,0
"1219152",133,"CASH_OUT",161153,"C297076755",0,0,"C887589474",404770.2,565923.3,0,0
"2418243",202,"PAYMENT",3766.84,"C2122700006",101868,98101.16,"M191960337",0,0,0,0
"3043255",234,"PAYMENT",8354.79,"C1394472813",0,0,"M674718607",0,0,0,0
"779955",39,"CASH_IN",106209.9,"C287451368",23577,129786.9,"C1888794665",730520.1,624310.2,0,0
"4744585",332,"CASH_OUT",11669.19,"C1926234813",468273.5,456604.3,"C295289455",595096.3,606765.5,0,0
"5891600",403,"CASH_OUT",197666.9,"C130509619",0,0,"C785100317",581076,778742.8,0,0
"2604860",208,"PAYMENT",9367.17,"C1312066378",35315,25947.83,"M1877467557",0,0,0,0
"2058458",181,"PAYMENT",48826.56,"C818615985",501461,452634.4,"M1691739537",0,0,0,0
"4566587",327,"CASH_OUT",103672.3,"C830595161",16921,0,"C272125195",0,103672.3,0,0
"571788",24,"CASH_OUT",49703.38,"C1214486474",0,0,"C1601916352",1102990,1152693,0,0
"5889877",403,"CASH_OUT",408246.9,"C888376032",0,0,"C1308566861",3171647,3579894,0,0
"842020",41,"PAYMENT",5247.62,"C309320543",42821,37573.38,"M116549681",0,0,0,0
"160111",12,"PAYMENT",21530.25,"C901907793",0,0,"M1714060906",0,0,0,0
"1779433",162,"PAYMENT",7187.95,"C22969217",626044.4,618856.4,"M1835268272",0,0,0,0
"6311477",686,"TRANSFER",1212871,"C130281129",20382,0,"C943285380",0,1212871,0,0
"5128261",356,"CASH_IN",74857.04,"C470538160",8856,83713.04,"C285135562",759819,684962,0,0
"2624504",208,"CASH_OUT",12549.41,"C351796730",256147.5,243598.1,"C249968699",20573.73,33123.14,0,0
"3281798",251,"CASH_OUT",156137.2,"C182246161",920,0,"C1358333344",51446.66,207583.9,0,0
"5796477",401,"CASH_OUT",18331.37,"C1431124819",652,0,"C2083692610",1036147,1054479,0,0
"4536597",326,"PAYMENT",49476.2,"C464572653",629019,579542.8,"M1004051758",0,0,0,0
"2638217",209,"CASH_OUT",15008.61,"C1958241615",21811,6802.39,"C931361308",0,15008.61,0,0
"3316095",252,"CASH_OUT",284383.7,"C489685424",186,0,"C1422309458",0,284383.7,0,0
"107335",10,"CASH_OUT",358409.7,"C1707855940",14818,0,"C226281961",373401.2,731810.9,0,0
"4245313",306,"CASH_IN",223611,"C1498406907",883,224494,"C75849718",140394.6,116144.4,0,0
"1488627",142,"PAYMENT",3404.99,"C816386858",0,0,"M853035562",0,0,0,0
"1828735",163,"PAYMENT",17459,"C1733665714",105245,87786,"M2087871588",0,0,0,0
"723004",37,"PAYMENT",4243.57,"C1080580974",258479.2,254235.6,"M1901289060",0,0,0,0
"5898550",403,"CASH_OUT",341791.1,"C2099086619",14266,0,"C1911039447",430959.2,772750.3,0,0
"5528648",381,"PAYMENT",33397.41,"C983210275",0,0,"M123416451",0,0,0,0
"4191916",305,"PAYMENT",18624.39,"C1255572608",0,0,"M801217583",0,0,0,0
"960358",44,"PAYMENT",2204.61,"C1626914365",0,0,"M1751093539",0,0,0,0
"2143978",184,"PAYMENT",8269.04,"C1656005235",16940,8670.96,"M1141812607",0,0,0,0
"1377877",138,"PAYMENT",2386.82,"C667015011",0,0,"M533766934",0,0,0,0
"375002",17,"CASH_OUT",179669.2,"C2110717401",243082.1,63412.88,"C551855670",1264998,0,0,0
"620066",34,"CASH_IN",164171.6,"C1143411717",4246,168417.6,"C1848372882",388183.8,358916.1,0,0
"5135165",356,"CASH_IN",147482.5,"C222979543",10737,158219.5,"C82856204",22472314,22324831,0,0
"1558301",154,"PAYMENT",9067.81,"C2075161973",34542.83,25475.02,"M1020462129",0,0,0,0
"3196458",249,"CASH_OUT",263675.8,"C2053463616",0,0,"C610449451",1138525,1402200,0,0
