"","step","type","amount","nameOrig","oldbalanceOrg","newbalanceOrig","nameDest","oldbalanceDest","newbalanceDest","isFraud","isFlaggedFraud"
"6133197",544,"PAYMENT",3279.44,"C1736674570",108,0,"M1494893890",0,0,0,0
"5220572",370,"CASH_OUT",103136.62,"C164462301",50747,0,"C278407073",0,103136.62,0,0
"5946902",405,"CASH_OUT",21980.9,"C1212487730",40115,18134.1,"C1561311029",5808884.55,5830865.45,0,0
"2712238",211,"CASH_IN",433362.16,"C890341132",8816160.6,9249522.75,"C1220639706",643068.18,209706.02,0,0
"2973595",231,"CASH_IN",217568.27,"C992107080",10693,228261.27,"C766356030",59242.87,0,0,0
"3841692",282,"PAYMENT",5336.35,"C231531896",132168,126831.65,"M1735403796",0,0,0,0
"5623664",395,"PAYMENT",9070.85,"C1202684305",88392,79321.15,"M1044861094",0,0,0,0
"2538957",206,"CASH_OUT",242208.6,"C1154339264",19156,0,"C87647855",1723503.13,1965711.74,0,0
"3510593",259,"CASH_OUT",204156.33,"C2142845622",748014,543857.67,"C1061479226",59972.81,264129.14,0,0
"2745206",212,"CASH_IN",92659.63,"C1472729658",2535065.6,2627725.23,"C1858451199",2832037.22,2739377.6,0,0
"3982612",298,"CASH_OUT",212842.93,"C1748369991",11417,0,"C1805670638",50450.72,263293.65,0,0
"3584691",261,"PAYMENT",5127.78,"C1963276405",10029,4901.22,"M311970280",0,0,0,0
"3362721",254,"PAYMENT",4264.8,"C48286144",0,0,"M556736070",0,0,0,0
"1848394",163,"DEBIT",2701.56,"C641825067",58540.36,55838.8,"C2084252767",67429.21,70130.77,0,0
"2588815",207,"CASH_IN",242322.6,"C2124907659",19973443.13,20215765.74,"C1023918632",409844.18,167521.58,0,0
"6334226",691,"CASH_IN",278563.64,"C2031423919",103430,381993.64,"C96155238",593623.39,315059.76,0,0
"955736",44,"PAYMENT",6514.97,"C608275057",11551,5036.03,"M797268823",0,0,0,0
"1318553",136,"CASH_OUT",276092.09,"C1008062285",51013,0,"C1805972919",1582477,1858569.09,0,0
"2654816",209,"CASH_OUT",313375.4,"C1142040051",181876,0,"C1699199253",553307.81,866683.21,0,0
"2381516",194,"TRANSFER",111191.49,"C1143260224",739,0,"C1738494888",0,111191.49,0,0
"490087",19,"TRANSFER",455269.35,"C1826648016",23345,0,"C120809773",115864.01,571133.36,0,0
"3843398",282,"CASH_OUT",93803.28,"C2022778402",15088,0,"C1931090066",0,93803.28,0,0
"4215681",305,"CASH_IN",191175.61,"C1208547132",860961.48,1052137.09,"C1748178460",1840474.24,1649298.63,0,0
"4273062",307,"PAYMENT",1687.14,"C1680164975",100600,98912.86,"M1603205090",0,0,0,0
"4530992",326,"CASH_IN",93135.18,"C73218880",11058,104193.18,"C1602835345",641950.97,548815.8,0,0
"5754223",399,"CASH_OUT",111339.66,"C2040932772",2230,0,"C1744205394",49048.2,160387.85,0,0
"3920388",284,"CASH_OUT",75616.11,"C1324366153",0,0,"C1751709648",93330,155445.25,0,0
"1007602",46,"CASH_OUT",110800.07,"C1846755372",69776,0,"C228535490",550075.93,660875.99,0,0
"2177926",185,"CASH_OUT",164843.19,"C1649742984",0,0,"C395188515",294391.03,459234.23,0,0
"2390376",201,"CASH_OUT",147055.09,"C172927631",99027.22,0,"C888511040",9836144.9,9983199.98,0,0
"1640824",157,"PAYMENT",2457.82,"C1808617991",0,0,"M2094524554",0,0,0,0
"4650025",330,"PAYMENT",8443.46,"C1568111727",301643,293199.55,"M337936238",0,0,0,0
"2358418",190,"PAYMENT",794.52,"C803340522",542,0,"M272737929",0,0,0,0
"627662",34,"CASH_IN",174739.77,"C1201698721",3838999.88,4013739.65,"C646526180",10180558.27,10005818.5,0,0
"4216007",305,"CASH_OUT",197271.44,"C288119731",938,0,"C1842544066",68556.2,265827.63,0,0
"3656985",275,"TRANSFER",246538.8,"C888067291",19991,0,"C641303744",186947.45,433486.25,0,0
"861299",42,"PAYMENT",6029.17,"C1578285470",645,0,"M677694715",0,0,0,0
"6117681",530,"TRANSFER",439871.81,"C180297728",0,0,"C1261566426",709695.06,1149566.87,0,0
"3756461",279,"CASH_IN",283721.71,"C84127490",20210,303931.71,"C1211203220",1268334.26,984612.55,0,0
"3065434",234,"TRANSFER",211551.97,"C1049722389",21294,0,"C1177505798",3224041.62,3435593.59,0,0
"749441",38,"PAYMENT",17225.84,"C798965258",10790,0,"M1653834925",0,0,0,0
"2536730",205,"PAYMENT",18114.72,"C442264343",16738,0,"M974131619",0,0,0,0
"2697409",211,"CASH_OUT",6410.18,"C2024443263",0,0,"C2096919878",859584.28,865994.46,0,0
"3562053",260,"PAYMENT",6529.57,"C1064402749",13742,7212.43,"M417689223",0,0,0,0
"245503",14,"CASH_IN",142336.9,"C483094327",1008598.73,1150935.64,"C1411830789",1940185.61,1405384.56,0,0
"4306176",307,"CASH_OUT",61899.21,"C1976785353",10321,0,"C1194288996",76342.64,138241.85,0,0
"1459460",140,"PAYMENT",1672.74,"C1767854163",0,0,"M1241838369",0,0,0,0
"5643844",396,"CASH_OUT",23032.49,"C244283115",15715,0,"C1416903012",5845.86,28878.35,0,0
"314809",16,"PAYMENT",18210.29,"C840482140",284848.98,266638.69,"M761515008",0,0,0,0
"3248019",250,"CASH_OUT",23668.49,"C1769043380",148880,125211.51,"C137422231",228054.46,251722.95,0,0
"4168741",304,"CASH_OUT",58915.73,"C739426404",172613.73,113698,"C837771369",87179.65,146095.39,0,0
"3690619",277,"CASH_OUT",162363.55,"C326979311",0,0,"C1877887076",990862.15,1153225.7,0,0
"5292646",373,"CASH_OUT",10822.54,"C898949359",41804,30981.46,"C44679596",0,10822.54,0,0
"4003427",298,"CASH_IN",297130.38,"C1346348416",764,297894.38,"C2044178084",292072.66,0,0,0
"3396148",255,"CASH_OUT",44735.94,"C445791751",49160,4424.06,"C1449485908",2195938.06,2240674,0,0
"2934641",229,"CASH_OUT",244673.81,"C152155729",21985,0,"C658066189",0,244673.81,0,0
"3729661",278,"CASH_OUT",140944.65,"C353831043",11040,0,"C541063444",0,140944.65,0,0
"5247259",371,"TRANSFER",2094546.81,"C966601417",852,0,"C311481147",1032526.6,3127073.41,0,0
"1566204",155,"TRANSFER",552078.96,"C922940170",455232,0,"C506992553",74213.04,626291.99,0,0
"1661380",158,"PAYMENT",19734.36,"C424841789",61395,41660.64,"M1948182069",0,0,0,0
"6210461",588,"CASH_IN",231924.46,"C1965928295",1205980.02,1437904.49,"C722183703",785731.58,553807.12,0,0
"5953110",405,"PAYMENT",449.01,"C1886728709",11383,10933.99,"M1808290648",0,0,0,0
"84543",10,"CASH_OUT",265698.68,"C293039123",0,0,"C1651945012",6549167.9,6814866.58,0,0
"2176739",185,"PAYMENT",1793.51,"C2061483829",0,0,"M1410042551",0,0,0,0
"3887309",283,"CASH_OUT",74809,"C2035904752",0,0,"C1976791601",675138.79,749947.79,0,0
"1638188",157,"PAYMENT",3407.89,"C2064403579",1382,0,"M1283549005",0,0,0,0
"4935619",350,"CASH_OUT",36075.18,"C1100727856",0,0,"C1036656145",3679234.38,3715309.56,0,0
"1917901",166,"CASH_IN",58424.41,"C504815026",7183861.93,7242286.34,"C1410916794",321287.53,262863.12,0,0
"4327786",308,"TRANSFER",648665.42,"C561709489",1583,0,"C626806149",4326896.4,4975561.81,0,0
"3927101",285,"PAYMENT",14749.45,"C1360745085",0,0,"M1238481185",0,0,0,0
"4736312",332,"CASH_OUT",107351.85,"C519494834",50580,0,"C1091133030",454159.73,561511.57,0,0
"1939092",177,"TRANSFER",436054.44,"C1242464874",20222,0,"C1725505524",0,436054.44,0,0
"5585002",394,"CASH_OUT",284718.48,"C2145846608",21090,0,"C1672540291",164676.22,449394.7,0,0
"5098917",355,"CASH_OUT",1990.87,"C1207265555",53987,51996.13,"C870348487",0,0,0,0
"6290128",661,"PAYMENT",14863.18,"C1751349527",0,0,"M1875735380",0,0,0,0
"3935691",285,"TRANSFER",127294.44,"C1938674656",0,0,"C117603356",1829075.34,1956369.78,0,0
"3457769",257,"CASH_OUT",68405.98,"C1047927864",32096,0,"C942755899",211956.03,280362,0,0
"3950051",287,"TRANSFER",137193.49,"C438049324",0,0,"C1632357016",1559105.26,1696298.75,0,0
"1376619",138,"CASH_IN",85687.61,"C2028199232",8391699.95,8477387.56,"C958450964",165440.1,79752.49,0,0
"2644729",209,"PAYMENT",9086.12,"C1754868305",7652,0,"M789409459",0,0,0,0
"2234726",186,"CASH_IN",108534.12,"C1189551629",11967058.41,12075592.54,"C1844042757",2578718.04,2470183.92,0,0
"3131062",236,"PAYMENT",13378.9,"C401608276",0,0,"M326192570",0,0,0,0
"3228306",250,"PAYMENT",15182.87,"C1888865541",0,0,"M1422107916",0,0,0,0
"2572993",207,"PAYMENT",892.8,"C2024205656",0,0,"M843916532",0,0,0,0
"1778112",162,"CASH_OUT",236061.55,"C1171634596",0,0,"C2143832247",241510.16,477571.71,0,0
"2837764",226,"CASH_OUT",49781.88,"C772369600",0,0,"C546541055",2909405.84,2959187.72,0,0
"3573499",261,"CASH_IN",96582.03,"C1232879152",8628072.34,8724654.37,"C68583436",257706.1,161124.07,0,0
"4943169",350,"TRANSFER",125188.54,"C1864589877",0,0,"C1797323231",1832474.26,1957662.8,0,0
"5814823",401,"CASH_OUT",478744.13,"C126095550",252338,0,"C570804228",0,478744.13,0,0
"290059",15,"CASH_OUT",190814.1,"C1696064474",682233.04,491418.95,"C2031889590",7119988.9,7310802.99,0,0
"1671946",158,"CASH_IN",125225.03,"C1008169739",6887144.67,7012369.7,"C1602753345",181450.46,56225.43,0,0
"4572398",327,"PAYMENT",8384.27,"C2097577031",28449,20064.73,"M26058297",0,0,0,0
"423785",18,"CASH_OUT",374535.81,"C933577128",0,0,"C1298314970",1053918.4,1428454.21,0,0
"2665095",210,"CASH_IN",65983.23,"C1881833792",8994320.38,9060303.61,"C1611893022",1955913.51,1889930.29,0,0
"6160662",549,"PAYMENT",2473.74,"C890649535",0,0,"M534608409",0,0,0,0
"709113",37,"CASH_IN",151260.84,"C823866242",2135,153395.84,"C1340517522",0,0,0,0
"824333",41,"CASH_OUT",424547.16,"C1239388045",557,0,"C1676936118",19818,147926.25,0,0
"884307",42,"CASH_IN",254867.08,"C1692358668",21649237.71,21904104.8,"C878077457",797362.07,542494.99,0,0
"1096949",130,"TRANSFER",48668.96,"C768435074",0,0,"C2064986991",192750.6,241419.55,0,0
"4827909",347,"CASH_IN",174054.37,"C295975166",51658,225712.37,"C1565442798",361926.7,187872.33,0,0
"1923191",167,"PAYMENT",7304.21,"C1076282047",0,0,"M690889628",0,0,0,0
"273447",15,"CASH_OUT",224324.61,"C1523953533",127266,0,"C1830166500",0,224324.61,0,0
"5790194",401,"CASH_OUT",56741.97,"C1669916659",0,0,"C767411931",1471538.31,1528280.28,0,0
"4610151",329,"CASH_OUT",178157.21,"C2098328074",88800,0,"C1973414379",931925.1,1110082.31,0,0
"962561",44,"CASH_OUT",260963.39,"C581935659",0,0,"C1390814796",2558795.57,2819758.97,0,0
"2665704",210,"CASH_OUT",133818.16,"C631340883",1222,0,"C2067564156",0,133818.16,0,0
"3904333",284,"CASH_OUT",11199.09,"C919474749",11279,79.91,"C232453136",1685909.26,1697108.34,0,0
"2088363",182,"CASH_OUT",358848.36,"C871516906",0,0,"C2092402794",5513197.12,5872045.48,0,0
"2149054",184,"PAYMENT",13602.7,"C433274585",73418.88,59816.18,"M682632606",0,0,0,0
"1566819",155,"PAYMENT",25610.62,"C570868680",0,0,"M649521184",0,0,0,0
"4115607",302,"CASH_OUT",92467.63,"C2122373172",0,0,"C1424778367",3863162.48,3955630.11,0,0
"658155",35,"CASH_OUT",49003.3,"C981160210",0,0,"C1813223882",345392.51,394395.81,0,0
"1521849",153,"CASH_OUT",468493.93,"C602800963",102329,0,"C241534071",269390.21,737884.15,0,0
"3371887",254,"CASH_OUT",10542.65,"C1227702633",0,0,"C1025373723",101499.25,112041.9,0,0
"2280914",187,"CASH_IN",92530.3,"C301994300",7006803.32,7099333.62,"C986421038",3469871.08,3377340.78,0,0
"5221348",370,"PAYMENT",16281.37,"C1233169340",643313.98,627032.62,"M1030327100",0,0,0,0
"3100726",235,"CASH_OUT",157862.43,"C715393598",0,0,"C1364728606",969408.85,752987.05,0,0
"6070918",514,"CASH_IN",108748.51,"C2103280252",3340783.85,3449532.36,"C1264191940",249405.37,140656.86,0,0
"3456133",257,"PAYMENT",14531.22,"C1950843750",0,0,"M1202060622",0,0,0,0
"815076",40,"CASH_IN",97999.23,"C1482862957",7136206.97,7234206.21,"C583688197",6385098.58,6287099.35,0,0
"6262935",612,"CASH_OUT",177107.01,"C271734307",67437,0,"C703672966",0,177107.01,0,0
"3209207",249,"PAYMENT",11429.13,"C1225531050",0,0,"M1270616086",0,0,0,0
"5712111",398,"CASH_OUT",249471.86,"C1291836852",60754,0,"C43108436",2187411.68,2436883.53,0,0
"978428",44,"CASH_OUT",396889.66,"C1205011778",0,0,"C1182173014",25716225.45,26113115.11,0,0
"5999607",426,"CASH_IN",217165.91,"C1451888432",20620,237785.91,"C2025725678",0,0,0,0
"6191609",571,"CASH_IN",9458.01,"C818566287",22634,32092.01,"C1925171939",0,0,0,0
"3546093",260,"PAYMENT",3460.81,"C963731913",31871,28410.19,"M1522904107",0,0,0,0
"2525685",205,"PAYMENT",10287.73,"C1053628938",497878,487590.27,"M1503568599",0,0,0,0
"4640967",330,"CASH_OUT",54195.02,"C2115159102",0,0,"C1154717743",101649.4,155844.43,0,0
"852979",41,"PAYMENT",881.67,"C780323055",84580.96,83699.29,"M1807131470",0,0,0,0
"756609",38,"CASH_IN",312954.09,"C476853260",39641,352595.09,"C568327537",1039767.29,726813.2,0,0
"2364177",190,"CASH_IN",37359,"C442266624",20521587.4,20558946.4,"C1249642461",2563012.28,2525653.28,0,0
"2702123",211,"CASH_IN",100633.41,"C1002132134",2170892.66,2271526.06,"C447495339",144769.08,44135.67,0,0
"2728184",212,"CASH_OUT",314904.69,"C1524699668",62063,0,"C1450166852",207647.97,522552.65,0,0
"1706100",160,"TRANSFER",714143.44,"C2025886667",0,0,"C860675807",3109655.7,3823799.14,0,0
"3138804",236,"PAYMENT",9986.93,"C926904130",7672,0,"M2108441241",0,0,0,0
"3385783",255,"PAYMENT",24508.61,"C557715144",760345.86,735837.25,"M1369403369",0,0,0,0
"899770",42,"PAYMENT",423.81,"C1029967586",0,0,"M1085965438",0,0,0,0
"6302223",683,"PAYMENT",3875.01,"C931577025",60362,56486.99,"M1230353704",0,0,0,0
"1911991",166,"PAYMENT",933.01,"C1526280462",49263,48329.99,"M599903077",0,0,0,0
"5124229",356,"CASH_OUT",257156.47,"C159011079",0,0,"C1602719582",2102264.87,2359421.34,0,0
"3614816",273,"PAYMENT",4034.85,"C1154829091",142453.46,138418.6,"M1011324317",0,0,0,0
"5345728",375,"CASH_OUT",63888.88,"C986052881",53923,0,"C1343327439",0,63888.88,0,0
"1855429",164,"CASH_OUT",222259.45,"C2004232277",0,0,"C1343736153",2325817.29,2548076.75,0,0
"2338894",189,"CASH_OUT",161099.52,"C17459926",195455.92,34356.4,"C1192131990",213068.62,374168.14,0,0
"6016474",451,"CASH_IN",204253.56,"C674178109",6388756.51,6593010.07,"C652907257",415503.23,211249.67,0,0
"4488041",324,"PAYMENT",8017.75,"C1206542193",53017,44999.25,"M1167907635",0,0,0,0
"3640313",275,"CASH_OUT",140829.07,"C442452481",0,0,"C952690507",306144.31,446973.38,0,0
"2973758",231,"PAYMENT",14681.9,"C960263290",0,0,"M586600044",0,0,0,0
"220663",14,"CASH_OUT",333080.22,"C1917529449",21146,0,"C91312285",119175.41,452255.63,0,0
"733229",37,"CASH_OUT",137551.69,"C119640732",20079,0,"C2101160289",0,137551.69,0,0
"6047211",492,"CASH_IN",433461.35,"C1626826826",6939,440400.35,"C2002531424",73693.21,0,0,0
"974295",44,"PAYMENT",7855.04,"C1283693360",29746.86,21891.81,"M885157006",0,0,0,0
"6133674",544,"CASH_IN",317282.6,"C451553897",2521776.22,2839058.82,"C781285040",459312.03,142029.43,0,0
"509845",20,"CASH_IN",20309.5,"C237300394",16727669.17,16747978.68,"C1151263496",194913.09,174603.59,0,0
"2188675",185,"CASH_IN",2180.96,"C1526906345",20461,22641.96,"C1805445027",560505.65,558324.69,0,0
"3057720",234,"CASH_IN",362284.56,"C1148170384",1105661.69,1467946.25,"C988507911",850369.11,488084.55,0,0
"3579734",261,"PAYMENT",4537.19,"C1792935093",0,0,"M1841227701",0,0,0,0
"3199151",249,"CASH_OUT",310020.94,"C479548057",0,0,"C576860953",9286153.18,9596174.11,0,0
"200163",13,"PAYMENT",7364.72,"C493632182",0,0,"M1165049739",0,0,0,0
"2673714",210,"PAYMENT",73527.72,"C979414819",0,0,"M1705180834",0,0,0,0
"1641872",157,"CASH_OUT",409556.2,"C1259493082",0,0,"C1499383906",6128953.06,6538509.26,0,0
"2508804",205,"CASH_OUT",170480.29,"C1271160776",0,0,"C74217347",1039566.85,1210047.14,0,0
"6128981",542,"PAYMENT",3399.36,"C2137473083",0,0,"M1892724123",0,0,0,0
"265632",15,"CASH_OUT",213350.33,"C282845232",84761,0,"C1502681429",662878.07,1347565.68,0,0
"1667526",158,"PAYMENT",22502.14,"C900000927",30220,7717.86,"M2116089573",0,0,0,0
"515270",20,"CASH_IN",103688.83,"C1748417416",6116,109804.83,"C1929872059",273761.89,170073.06,0,0
"4313346",308,"CASH_IN",99655.19,"C1333866786",596,100251.19,"C1750124246",808474.46,708819.28,0,0
"4301356",307,"CASH_OUT",180196.08,"C2123421680",30775,0,"C1520555638",0,180196.08,0,0
"2132654",183,"CASH_OUT",16316.52,"C1800959166",0,0,"C1278648375",2599214.13,2615530.65,0,0
"6226956",590,"TRANSFER",913878.24,"C345085213",48822,0,"C2023948600",932377.81,1846256.05,0,0
"3503928",259,"CASH_OUT",256978.89,"C1052820914",0,0,"C977657392",599264.32,856243.21,0,0
"3334383",253,"PAYMENT",44575.9,"C1789347266",24727,0,"M740624159",0,0,0,0
"3587734",262,"PAYMENT",27128.37,"C1063612702",60020.53,32892.15,"M740238369",0,0,0,0
"4066721",300,"PAYMENT",35796.09,"C1157916328",229261.88,193465.79,"M128629941",0,0,0,0
"952338",44,"CASH_OUT",211464.84,"C1036369157",59491.92,0,"C138707774",1145697.92,1357162.76,0,0
"2589129",207,"CASH_OUT",326864.3,"C978666452",15852,0,"C216928152",1458216.35,1785080.65,0,0
"21257",8,"CASH_IN",10835.39,"C638046110",3493464.16,3504299.55,"C1962165946",670968.36,490685.21,0,0
"3914586",284,"CASH_IN",390097.66,"C1855790897",2246511.85,2636609.51,"C407491418",4496256.15,4106158.49,0,0
"1790503",162,"CASH_OUT",70152.01,"C748533500",46438,0,"C2101660307",2089730.69,2159882.7,0,0
"2895826",228,"PAYMENT",27201.24,"C1643120513",0,0,"M1558369319",0,0,0,0
"1621212",157,"CASH_OUT",117125.09,"C1538476860",0,0,"C629698003",307171.3,424296.38,0,0
"91412",10,"CASH_OUT",516882.21,"C1606848438",64466.06,0,"C1765911323",3017,519899.21,0,0
"632640",35,"PAYMENT",4240.23,"C1122702039",274284.8,270044.57,"M1414370157",0,0,0,0
"2432240",203,"PAYMENT",3402.63,"C1112014580",0,0,"M557767818",0,0,0,0
"1835869",163,"PAYMENT",9363.87,"C28875873",0,0,"M1826624664",0,0,0,0
"512711",20,"CASH_IN",63701.83,"C148205572",79547,143248.83,"C124510880",98951.87,35250.03,0,0
"6213920",588,"CASH_OUT",370169.6,"C1918659526",40978,0,"C524986212",0,370169.6,0,0
"1133670",131,"CASH_OUT",506142.52,"C605704342",220,0,"C1949396975",611920.25,1118062.77,0,0
"3869772",283,"CASH_IN",60301.12,"C799592610",303945,364246.12,"C284774640",3184146.59,3123845.47,0,0
"6330528",690,"CASH_IN",257407.22,"C552607331",101124,358531.22,"C1771953277",2074010.11,1816602.89,0,0
"4786159",345,"CASH_OUT",228658.56,"C1717830530",0,0,"C756096626",431721.34,660379.9,0,0
"2906231",228,"PAYMENT",9623.13,"C1024631708",0,0,"M20207086",0,0,0,0
"3477079",258,"CASH_OUT",61679,"C1117033656",0,0,"C494187976",2798525.75,2860204.76,0,0
"3984396",298,"CASH_IN",85966.67,"C234847765",10784650.12,10870616.79,"C1161411072",208659.86,122693.2,0,0
"3863893",283,"CASH_OUT",55980.37,"C666226700",0,0,"C1430260462",1390654.79,1446635.15,0,0
"3580616",261,"CASH_OUT",150501.59,"C1214091091",55964.45,0,"C1327031915",2491615.36,0,0,0
"5749878",399,"CASH_OUT",91950.02,"C1958885517",0,0,"C569141293",803799.51,895749.53,0,0
"376025",17,"PAYMENT",9967.92,"C103688203",542120.94,532153.02,"M731422124",0,0,0,0
"3402516",255,"CASH_OUT",114037.88,"C141534935",341,0,"C1882374033",702753.47,816791.34,0,0
"4719363",332,"CASH_OUT",149777.13,"C1063774950",0,0,"C1982924657",244746.06,394523.19,0,0
"677451",36,"CASH_IN",252358.61,"C1643827642",60758.33,313116.94,"C1538263486",1689311.56,1436952.95,0,0
"3420690",256,"CASH_IN",150535.37,"C1293407696",4818237.07,4968772.44,"C821232126",159609.29,9073.92,0,0
"2300404",188,"PAYMENT",7262.48,"C1611561686",11353,4090.52,"M77237185",0,0,0,0
"429315",18,"CASH_IN",307362.41,"C601763532",4230509.34,4537871.75,"C717057347",1348898.13,1041535.72,0,0
"4367804",310,"PAYMENT",9634.02,"C362397340",0,0,"M827970754",0,0,0,0
"5847906",402,"CASH_OUT",311633.99,"C334996935",107,0,"C1855697590",0,311633.99,0,0
"87011",10,"PAYMENT",7989.22,"C214764918",0,0,"M64900082",0,0,0,0
"593252",33,"CASH_OUT",161662.13,"C205405699",341118.74,179456.61,"C355147508",0,161662.13,0,0
"3115487",236,"CASH_OUT",66026.91,"C1447949704",0,0,"C2117955403",4703557.4,4769584.3,0,0
"5910416",404,"PAYMENT",8114.28,"C579496655",68999,60884.72,"M2131890334",0,0,0,0
"5199778",369,"CASH_OUT",420855.64,"C1850180119",206130,0,"C436973403",0,420855.64,0,0
"801577",40,"CASH_IN",120525.71,"C74226945",8019330.1,8139855.81,"C983076862",1201628.55,1081102.85,0,0
"5532007",381,"PAYMENT",7282.9,"C1016757995",22146,14863.1,"M1576824194",0,0,0,0
"1083248",129,"CASH_OUT",498070.45,"C1852875394",921,0,"C716773746",740235.16,1238305.61,0,0
"431651",18,"CASH_OUT",74859.9,"C85524844",30975,0,"C191913098",0,74859.9,0,0
"5839520",402,"CASH_OUT",135936.25,"C913536221",11132,0,"C572551687",2600848.26,2736784.51,0,0
"1696739",159,"CASH_OUT",60819.99,"C461707682",0,0,"C546532137",953305.83,1014125.82,0,0
"1986170",179,"CASH_IN",13805.67,"C1559518483",8140585.34,8154391.01,"C533694209",4486821.02,4473015.35,0,0
"975094",44,"CASH_OUT",46940.25,"C74177267",0,0,"C2078829680",162664.96,209605.22,0,0
"4076165",301,"CASH_OUT",304515.2,"C282075061",0,0,"C2040149426",1660623.17,1965138.36,0,0
"622424",34,"CASH_IN",33253.67,"C2097444518",23322475.92,23355729.59,"C1180424660",552067.84,939850.09,0,0
"5249115",371,"CASH_IN",354766.61,"C167322971",6214395.17,6569161.79,"C1392528346",369787.69,15021.08,0,0
"2902738",228,"CASH_OUT",64293.42,"C756780882",0,0,"C1271671343",928791.32,993084.74,0,0
"36140",9,"CASH_OUT",167586.73,"C1162017800",0,0,"C2140998089",310902.52,339321.35,0,0
"2805960",225,"CASH_OUT",251720.9,"C1186269272",0,0,"C106998548",692843.82,944564.72,0,0
"2028653",180,"PAYMENT",4406.48,"C82775920",0,0,"M210692854",0,0,0,0
"70924",9,"CASH_IN",180841.86,"C1041136387",20882,201723.86,"C1435027658",33553.24,0,0,0
"671463",36,"CASH_OUT",20634.91,"C380922121",195,0,"C111455008",23427.02,44061.92,0,0
"1082355",129,"CASH_OUT",259307.71,"C875629556",0,0,"C1532400726",1127401.42,1386709.12,0,0
"291618",15,"CASH_IN",286744.83,"C810927425",19843,306587.83,"C2052924049",0,0,0,0
"3018434",233,"PAYMENT",4618.83,"C2064387743",105169,100550.17,"M1648765477",0,0,0,0
"3289360",252,"CASH_IN",180283.37,"C563972251",4496633.07,4676916.43,"C1939742882",383797.56,203514.19,0,0
